"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lebanon","LBN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5015483076174","17.0392494845361","13.8631366859153","10.8754175700721","9.00479227517294","6.95760514150412","6.92582216334165","7.05943203963666","10.4267860817677","22.3741206275952","36.9798269826893","43.2825405431016","32.9118362965275","36.29935422095","33.0282507082901","22.6591315608168","20.6253069279535","22.7563919423213","23.5535911321987","22.7941136274146","23.7012079239227","21.6712664996287","17.622791042585","14.8897833446763","21.1362982211629","",
"Liberia","LBR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0656193817986","23.1177143233473","19.8514803331315","31.3957630139665","37.6226691268503","41.7319568634944","50.2638400749336","67.8200034661003","30.0346488137324","62.7308928959767","61.698860156816","43.5578307489625","48.7320066684277","41.1396943092979","35.4603819808168","29.4997712109819","37.2000249805803","42.152973463744","39.1839146981895","46.1762461067142","52.7877327557401","",
"Least developed countries: UN classification","LDC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1175065711963","6.57738180204765","8.45429088289169","10.1618019388261","14.3581383267086","17.6987073622528","23.4370194742134","27.4713608300325","23.3481051028757","10.5270171395263","22.6943625622687","33.9787993565457","28.6878914696223","24.0946581966161","24.4239016519325","28.6750788862795","24.4349008230906","21.2229220881381","20.0892922846201","16.4825757829926","17.6605534193119","18.7253383116479","",
"Lower middle income","LMC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9643509708869","18.8350033649913","21.2391297288338","","37.9863328454514","43.6776882846674","54.0154521466204","86.6838842648583","34.6142245653463","54.4556488409041","58.1654365875311","40.9405842480186","47.2240536099894","46.4899518564412","50.2540976446917","49.7055355667172","48.1513738091355","61.4011014960038","55.491558012964","58.7965565461854","79.2503985739309","",
"Low & middle income","LMY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3779268366549","38.9695572905309","40.6536203082082","54.3047010162031","95.807394982797","36.6596695218331","65.803191770341","65.0425024444051","45.4181390172514","49.0190313928011","45.4289057284636","50.6782493233643","58.2768368172522","57.6199968993502","64.9077135617903","49.0326587550789","59.5790942466446","78.7119887221688","",
"Lesotho","LSO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8990806799082","38.9426446960031","36.9216459064563","53.274731843184","100.773392637011","35.9006965598338","66.634203683674","65.0756036796199","45.2679359020252","47.0114071420907","43.8048507539438","49.6669603423699","61.4778873005511","59.8243040252546","64.2132062125227","46.1586173853548","58.4703844186509","76.1152965946763","",
"Lithuania","LTU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","25.6136606189968","23.3673099391644","22.744178320619","22.1803789004942","46.0396589008323","24.1456306572525","30.0148458720117","34.8105111399644","33.4150583160082","36.4693821189235","61.175233798977","68.2984826358104","85.861121971901","89.908357232552","103.092309644256","81.8193871651789","81.5065845523573","76.2518638214173","121.288903080286","161.104587030864","145.908516933134","155.114534193536","173.193792570382","189.488332094756","164.108583921818","160.227163454684","106.18503430607","103.810625872821","125.839729117468","143.002348152922","136.037452036625","185.302514354961","321.935192395978","113.205111188361","192.864727063847","179.899215868871","109.613445974793","117.669179447441","120.608724378796","91.8068202758397","78.4586932657234","97.8997356843619","104.454120441202","69.6935060145372","63.3486622212254","69.6930045349592","",
"Latvia","LVA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1842131125227","59.275534042657","53.4057316363971","50.3918113902863","44.276164940177","41.5959638273697","51.6073665859879","56.5616412431075","47.9662451177465","50.7409929172891","54.0385793368558","",
"Monaco","MCO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.6274259867325","47.4542528747097","33.4208655058882","32.6013535503427","52.0672397518504","46.251596459842","48.6247048153544","46.7690707870517","47.0876995012953","47.3523140860213","125.067178846698","172.657051954702","",
"Mexico","MEX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","0.534090909090909","0.898614150255288","","0.72","0.889556714471969","0.633228907894729","0.382634693848755","0.931698091516229","1.94032758074138","1.98630754816468","2.00287071509303","4.10256116211341","6.13389908806993","8.36951174197075","12.2312186476362","15.7127031748657","32.8157027248305","38.20490075701","40.1139949360695","24.676503087033","25.18759556627","25.9797567588952","31.2931236438799","17.4255325630567","25.6640191934878","17.6864863853262","16.6852555478383","13.4620245131662","16.8006112809781","21.9116713662147","27.2517869057868","35.7135252940157","37.7815184393932","21.0862365836035","39.114189051253","42.9518494538373","34.6203667802128","43.7150160001496","41.274157026556","36.5108060885429","34.3258297427169","32.527825168897","35.9837629847209","31.4994147635925","32.5937734069899","36.6447556592325","",
"Marshall Islands","MHL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3984165950975","38.9816387393042","40.6648190832949","54.3476343321022","95.807394982797","36.6596695218331","65.803191770341","65.0425024444051","45.4515908317559","49.0190313928011","45.4289057284636","50.6782493233643","58.2768368172522","57.6199968993502","64.9077135617903","49.0326587550789","59.5892484603662","78.7119887221688","",
"North Macedonia","MKD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8232979330976","31.1555540685577","29.2685897614377","33.7084877371203","46.428142228739","63.5604365210303","66.44063808995","71.0802901404072","39.3412750402836","46.9199300274778","46.4094036796854","35.5735918897842","38.3786604657478","40.2705732537794","31.3234361965924","39.7182561845409","37.9932594705248","38.3352655433472","33.0342856966422","33.8038368866521","34.0228170247593","",
"Myanmar","MMR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4424124887212","20.4987610356766","18.3359453802048","41.0605864854576","23.110797387773","20.6225274154026","19.8598191476332","23.0728009427319","28.0036610434566","","158.345317187547","",
"Montenegro","MNE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2986874430451","","77.7872101283483","77.2163469463955","92.6490712332668","","","","","","","","","",
"Mongolia","MNG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4621799319345","37.1438757136712","33.0974134907882","33.5834200988978","36.3999568456495","40.8227109785673","35.0350249763711","26.6480040001138","21.2004401733333","24.5902439850517","32.5878528149859","32.2085436810209","35.8515867884489","70.545578557455","97.1649714926081","46.6648381630514","72.1016882566254","77.4992524242021","68.1097593203628","61.5330663008636","72.7436837532557","66.9338240773721","60.2846218391869","60.0937549987745","71.0461471104616","66.8277226004756","59.6810667076086","54.0266874223132","",
"Malawi","MWI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","61.1831673025185","51.7736232112334","74.7988540755778","56.9583182149591","77.4160425842262","53.5837907115121","56.7172416254548","65.3671418599112","102.181836861061","108.732954939075","115.420363162725","150.433979022046","320.991588487404","247.083189690015","240.972869283014","303.567492157867","93.2253473333452","132.416158727312","176.766495325238","120.648371356983","128.234240269557","124.723589231054","145.926264838133","145.590826667342","125.766306902413","144.80245069908","168.067123241651","81.9877883753339","142.995543293395","160.259804735621","132.781076170326","148.385350683036","154.785884561669","135.775218657717","127.084986127172","119.429639846808","142.825164576225","110.933114353898","110.620176570563","129.406695101904","",
"North America","NAC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","41.7709258212931","47.1385899097476","43.9593213756491","40.5275276194439","42.9394153765373","52.5525436460598","39.3995804855629","45.496955020072","51.9970822084365","42.0850930545306","55.1420895223141","57.9947126448151","55.5632445487498","56.177990301753","63.2489221600216","54.1724458696648","68.9703469098002","70.3499875731072","78.628408739557","72.6406055275792","92.4790353873442","107.568964854352","127.599213770682","144.423742286016","157.384248130732","144.380829367623","128.936122964634","102.151254036707","122.848730045541","132.115091655005","130.020011737227","140.495278253645","138.632090922076","77.317668183275","105.654278363916","116.693149152541","100.893388258649","114.600686191005","139.868350371448","146.815267894675","134.870456805572","145.072847813952","163.200995190008","145.410816731359","156.948728423259","190.911585960103","",
"Namibia","NAM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.855060844379039","5.35387758338124","4.75330166659446","11.872279445452","16.5888652522001","11.0381902959535","17.2413810968647","7.73255543209966","4.23069711458652","2.4767221262338","1.39980618743831","1.39547019742847","1.67399560945037","1.97192973129376","1.96376232313943","0.565402493273478","0.347818196048289","0.0102898747771691","0.00920221174522828","","","","","21.7957491869541","22.6071805304567","17.9937055896184","20.8023039060323","17.6454651058413","",
"New Caledonia","NCL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.72010747430669","8.7999769960901","17.6503966783672","24.8933863844828","23.061970707019","18.9027553234769","4.9510705819108","","","2.49746211208266","","11.6863501360808","12.6623396446508","13.7680134938515","30.5089927516527","14.1577753549593","10.9228618171111","13.7732165081391","9.41653575362598","12.1139467666996","15.4984118269258","10.9313963930013","10.1361390057908","7.362536523885","9.90500138875651","7.47394343220648","9.80130288968768","13.0886555444262","",
"Nicaragua","NIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","18.2544708322914","18.5034594939461","17.728533767233","17.0513229363244","16.2507299936791","15.044337777506","13.3108625298491","16.2246255619783","21.9892844555071","24.6160059711505","41.2681778855214","41.6771863840125","35.5465420687496","41.2732656864328","59.7923820063742","37.6418330988906","51.6325284924549","47.0417536025868","51.408316440168","59.0825643433766","63.3761726290939","83.3220840914037","112.431949655598","137.710246500716","155.252448378671","153.410299039009","116.551947131402","84.6802923374213","84.2393256239939","81.8165228716809","86.501376379037","106.211191876511","112.680173885233","40.8375976627339","64.1633219975291","78.0167728554978","65.6860504144394","77.5769578156946","93.2359344846327","88.1642842731135","95.1556283011943","102.763053511013","131.927748091031","","","","",
"Norway","NOR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","5.24309024199138","3.82400198355283","7.44045967037097","93.3420380504101","15.382329473935","12.8451926679761","12.6159534947824","15.4619525677475","24.6363893499474","21.8127246220628","18.0493601185692","13.6354839852268","22.6997433100304","28.6784558903218","29.3278258874637","34.7832999228196","41.2188883850562","30.1115120378824","39.2520134143538","38.4088828307624","39.9290188224043","32.8193463714249","41.9123201195534","53.4682953801976","61.8608876741406","81.2692362519441","88.5225612345559","31.5643785830178","58.839691157106","68.8707761057168","44.3395009646245","47.6470795022896","50.7644659751291","44.0138937586456","50.2578981256664","62.7006978835067","72.0874893310295","61.1858988765863","72.9855373000131","","",
"Nepal","NPL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","35.5994037182118","72.5885010128898","38.7699443413871","29.7690995123829","30.7081094418692","19.3949772629947","33.4492682348915","36.7924672241016","54.7739817286432","49.0242994635762","49.0826601271873","54.5909951553397","46.1735358002194","44.0782277778818","48.2478034337493","35.3706749330352","33.0814506619429","32.6615062900851","37.4497771823227","42.0877162604572","35.3839035565894","40.1802204216181","34.6132841492878","18.1847524085826","29.2541782668664","","","30.0045980573354","34.5517486514064","36.9650773680306","41.7548203326937","42.3899392623047","45.8278760147727","40.6375870489432","50.5446607424522","62.4359468240586","",
"OECD members","OED","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","27.0336587710287","30.7917709735281","26.069044071267","23.0323107533804","24.7587660403742","28.7855756721362","26.3317709505908","30.1918197490192","36.3606563352179","34.4500807428071","46.7840914361744","53.0722371646124","55.0656539208738","59.6837110257831","68.1463400995528","50.2701665621816","56.0149532094673","49.2544865695782","59.170269997623","58.7936496732577","62.9021175996236","70.8769237515593","81.9399639675634","91.8230070441444","117.006902843898","105.799339029141","92.2694832440561","74.3027345014979","87.9277353271635","93.2018635002898","97.5992408833761","110.245056942545","108.832713263504","57.1451823440273","81.916357555507","87.395057965471","72.6034547682996","83.8332332917537","101.460123465831","100.818962551401","104.696525683992","108.618849878873","125.54560306758","106.91547239399","122.020779853534","146.911643067857","",
"Oman","OMN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8975112415688","16.5107503070078","17.2329841156187","19.9220261137497","47.3281962394285","31.3761289247155","26.7891861343791","21.4141748767151","20.8878258860308","","","38.0997391144785","49.1246833807354","43.2719403537824","63.4002837713938","33.8047566232451","46.434655635001","43.5673580432173","34.6634534764311","34.6547318105134","40.8808391458745","40.8099908116085","52.2459097517537","30.9938176539677","26.3415162724273","20.5259004092769","19.4405100503848","21.7107769369599","",
"Other small states","OSS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.419440981076","24.7216396941829","15.599984336162","18.41509378546","18.9086912530186","8.71271843608738","11.1281101022026","8.07703275421343","6.16900895543288","","","42.3123271760112","37.747007439427","32.7153951574458","45.7492944137234","13.7313853207232","18.9631006365066","21.4529076044952","15.2480567625697","","","","","","","","","","",
"Panama","PAN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96436960351106","8.13215625212153","8.67992657931081","12.9629783473857","20.3717497089452","32.978311822819","28.7050915561343","22.7078501785785","20.8134475363784","23.8142687433417","23.5139799958247","27.9923609748762","36.4153936714567","39.4197527489523","33.8246870036652","28.0856705654198","28.4788279560758","28.3557012534076","30.7952226440512","31.0266957212148","27.5658499251095","27.5550966118739","24.3554660780377","23.4234307354635","24.1528261634945","24.0996066496841","25.7880939442617","25.8229431053967","",
"Peru","PER","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6493899099448","17.7806108151993","24.0936732613521","18.8423176521729","18.8166444816383","20.887095654701","24.0503699163637","27.0691642240112","31.7374804780876","45.1490504997054","67.9121108782488","31.4198021892782","59.3120084705572","70.052345039157","47.669633183666","53.2661474934613","40.252184004592","39.2649585801723","29.7966915303367","42.256741826498","47.0211236778495","41.9526187110778","43.344185836973","43.1779608075309","",
"Philippines","PHL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2089405575549","33.3246964761475","47.3834584737116","49.2500865290607","31.0514582825813","26.9197132381752","21.9523478535499","26.6267778055223","30.106630826928","37.0496501428604","53.1533256870806","65.9395374928217","28.6473344164697","49.0692266057701","75.5010132132925","70.4758702709421","87.551998139928","76.5474362755784","88.0186271165273","77.9321088887053","75.2410265563386","88.4074078731202","74.4303140637734","73.058700367829","75.4082787071207","",
"Palau","PLW","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7730487056588","97.3994458480076","126.151767722274","92.6911284691353","135.784071692055","95.808691638631","150.72879467483","77.3801094830043","70.016750979501","","13.7899925596934","14.2630015059834","7.91243369364047","7.91528749116663","7.39396110315262","","","","",
"Poland","POL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20761874746421","5.22724297899731","7.61478307232166","11.7130133005437","17.3949509956562","18.1625060231161","13.6280258455015","14.2563603188322","16.9952419467817","27.6472266117667","30.713783944454","43.1919403473436","49.3254404669274","17.0191050131031","34.3299188974691","40.0898249878692","26.3632335040077","35.8229316380394","39.6581113073468","31.3299013987811","28.8757745779609","29.5073238023749","38.3864460542548","27.2566867271477","25.4370760782209","29.611874273123","",
"Pre-demographic dividend","PRE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2888680610443","50.7913393307743","53.4616253823353","51.1619167153418","38.1054645935004","31.7854299029532","35.2757302592295","37.0892347497419","33.9528941680511","49.9085515017207","54.9857207589633","26.147203213487","40.1553514289654","34.4360446034383","25.1674264867432","30.3014314328822","34.9673413231346","25.1299244856563","30.0095138449697","27.7364196660795","34.1481543891852","25.5593282493576","","","",
"Paraguay","PRY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95917949229496","4.2519859929843","3.96005323407802","3.5396346488541","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1018917400262","10.503987388724","12.7961635487174","11.765284886664","11.6224798387097","16.8890530294801","61.6795754726184","36.1490567096087","30.1478755781763","24.9036988400088","29.3772957196037","25.3049630739038","24.8743529916593","23.4194489040333","24.0278199104732","22.7829045655018","23.898542841602","22.0060498266841","24.1287822420635","22.9465613211604","21.9307205182829","22.1927412968316","",
"Pacific island small states","PSS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
