Date,Open,High,Low,Close,Adj Close,Volume
1996-10-16,1088.930054,1090.420044,1073.540039,1073.540039,1073.540039,0
1996-10-17,1073.520020,1089.800049,1073.199951,1089.800049,1089.800049,0
1996-10-18,1089.920044,1099.859985,1089.329956,1093.000000,1093.000000,0
1996-10-21,1092.880005,1101.819946,1092.150024,1094.709961,1094.709961,0
1996-10-22,1094.390015,1094.449951,1086.979980,1088.599976,1088.599976,0
1996-10-23,1088.900024,1088.900024,1079.459961,1081.479980,1081.479980,0
1996-10-24,1081.180054,1081.829956,1074.849976,1075.250000,1075.250000,0
1996-10-25,1075.239990,1075.239990,1066.660034,1068.939941,1068.939941,0
1996-10-28,1068.640015,1080.489990,1067.819946,1076.589966,1076.589966,0
1996-10-29,1076.650024,1076.670044,1061.170044,1062.239990,1062.239990,0
1996-10-30,1062.150024,1064.420044,1056.910034,1060.300049,1060.300049,0
1996-10-31,1060.119995,1067.869995,1055.250000,1067.069946,1067.069946,0
1996-11-01,null,null,null,null,null,null
1996-11-04,1066.349976,1072.290039,1052.349976,1070.150024,1070.150024,0
1996-11-05,1069.979980,1076.660034,1069.579956,1076.000000,1076.000000,0
1996-11-06,1076.099976,1083.930054,1074.920044,1076.160034,1076.160034,0
1996-11-07,1076.040039,1076.459961,1064.890015,1068.709961,1068.709961,0
1996-11-08,1068.709961,1074.380005,1065.670044,1070.199951,1070.199951,0
1996-11-11,1070.000000,1073.839966,1066.939941,1073.089966,1073.089966,0
1996-11-12,1072.500000,1075.640015,1066.979980,1072.900024,1072.900024,0
1996-11-13,1076.979980,1077.880005,1074.969971,1075.689941,1075.689941,0
1996-11-14,1075.750000,1085.810059,1075.349976,1084.900024,1084.900024,0
1996-11-15,1085.079956,1093.479980,1084.489990,1087.550049,1087.550049,0
1996-11-18,1087.209961,1088.989990,1077.489990,1084.449951,1084.449951,0
1996-11-19,1084.160034,1086.300049,1079.729980,1081.140015,1081.140015,0
1996-11-20,1080.959961,1083.770020,1077.339966,1080.109985,1080.109985,0
1996-11-21,1079.640015,1087.660034,1075.109985,1085.790039,1085.790039,0
1996-11-22,1085.790039,1098.989990,1082.530029,1097.680054,1097.680054,0
1996-11-25,1097.890015,1103.760010,1096.800049,1100.849976,1100.849976,0
1996-11-26,1101.209961,1107.670044,1099.599976,1102.390015,1102.390015,0
1996-11-27,1101.859985,1107.680054,1098.319946,1105.650024,1105.650024,0
1996-11-28,1104.699951,1108.839966,1101.209961,1108.140015,1108.140015,0
1996-11-29,1107.430054,1118.290039,1100.069946,1118.290039,1118.290039,0
1996-12-02,1117.349976,1128.050049,1116.890015,1127.079956,1127.079956,0
1996-12-03,1126.880005,1131.699951,1125.130005,1129.930054,1129.930054,0
1996-12-04,1129.689941,1134.410034,1122.969971,1132.670044,1132.670044,0
1996-12-05,1129.689941,1142.060059,1127.430054,1130.959961,1130.959961,0
1996-12-06,1129.239990,1129.239990,1102.339966,1108.400024,1108.400024,0
1996-12-09,1109.589966,1124.000000,1100.140015,1122.410034,1122.410034,0
1996-12-10,1122.290039,1130.810059,1121.989990,1127.969971,1127.969971,0
1996-12-11,1127.670044,1128.270020,1119.219971,1121.880005,1121.880005,0
1996-12-12,1121.800049,1122.910034,1113.900024,1121.900024,1121.900024,0
1996-12-13,1121.819946,1121.920044,1104.670044,1108.640015,1108.640015,0
1996-12-16,1108.640015,1124.729980,1108.640015,1124.579956,1124.579956,0
1996-12-17,1122.920044,1126.119995,1121.160034,1126.119995,1126.119995,0
1996-12-18,1126.359985,1131.410034,1123.839966,1125.760010,1125.760010,0
1996-12-19,1125.609985,1126.670044,1114.449951,1120.219971,1120.219971,0
1996-12-20,1120.030029,1129.550049,1120.030029,1127.449951,1127.449951,0
1996-12-23,1127.449951,1128.989990,1122.819946,1123.739990,1123.739990,0
1996-12-24,null,null,null,null,null,null
1996-12-25,null,null,null,null,null,null
1996-12-26,null,null,null,null,null,null
1996-12-27,1123.800049,1143.099976,1121.930054,1142.849976,1142.849976,0
1996-12-30,1142.849976,1155.150024,1139.750000,1140.189941,1140.189941,0
1996-12-31,null,null,null,null,null,null
1997-01-01,null,null,null,null,null,null
1997-01-02,1138.469971,1139.119995,1125.060059,1134.869995,1134.869995,0
1997-01-03,1133.689941,1140.229980,1130.819946,1139.619995,1139.619995,0
1997-01-06,null,null,null,null,null,null
1997-01-07,1139.430054,1142.800049,1133.619995,1137.079956,1137.079956,0
1997-01-08,1137.089966,1142.540039,1134.800049,1137.280029,1137.280029,0
1997-01-09,1136.089966,1136.260010,1121.949951,1130.219971,1130.219971,0
1997-01-10,1130.040039,1143.459961,1129.430054,1141.310059,1141.310059,0
1997-01-13,1141.010010,1172.410034,1141.010010,1167.430054,1167.430054,0
1997-01-14,1167.670044,1168.369995,1160.939941,1163.829956,1163.829956,0
1997-01-15,1163.770020,1176.050049,1163.560059,1169.359985,1169.359985,0
1997-01-16,1169.000000,1169.859985,1160.410034,1167.939941,1167.939941,0
1997-01-17,1167.890015,1180.260010,1159.699951,1166.170044,1166.170044,0
1997-01-20,1166.589966,1176.640015,1162.689941,1176.069946,1176.069946,0
1997-01-21,1175.709961,1175.709961,1163.969971,1174.989990,1174.989990,0
1997-01-22,1174.969971,1185.369995,1174.959961,1180.300049,1180.300049,0
1997-01-23,1180.099976,1192.449951,1175.209961,1186.859985,1186.859985,0
1997-01-24,1186.199951,1187.819946,1178.430054,1178.959961,1178.959961,0
1997-01-27,1178.969971,1179.209961,1171.060059,1175.209961,1175.209961,0
1997-01-28,1174.680054,1176.650024,1169.869995,1172.939941,1172.939941,0
1997-01-29,1172.709961,1183.140015,1171.589966,1172.869995,1172.869995,0
1997-01-30,1172.459961,1176.550049,1166.229980,1170.160034,1170.160034,0
1997-01-31,1169.770020,1174.660034,1167.719971,1174.619995,1174.619995,0
1997-02-03,1174.680054,1183.209961,1173.939941,1182.160034,1182.160034,0
1997-02-04,1181.989990,1182.859985,1173.219971,1180.979980,1180.979980,0
1997-02-05,1180.150024,1188.969971,1180.069946,1187.010010,1187.010010,0
1997-02-06,1186.630005,1190.890015,1180.640015,1187.920044,1187.920044,0
1997-02-07,1187.689941,1199.910034,1186.530029,1196.959961,1196.959961,0
1997-02-10,1196.569946,1204.969971,1196.359985,1201.959961,1201.959961,0
1997-02-11,1202.040039,1203.939941,1198.709961,1200.229980,1200.229980,0
1997-02-12,1199.989990,1209.199951,1199.869995,1208.489990,1208.489990,0
1997-02-13,1208.680054,1216.410034,1207.010010,1212.030029,1212.030029,0
1997-02-14,1211.900024,1214.099976,1208.040039,1213.359985,1213.359985,0
1997-02-17,1213.000000,1214.420044,1210.160034,1212.199951,1212.199951,0
1997-02-18,1211.420044,1216.880005,1210.300049,1210.900024,1210.900024,0
1997-02-19,1211.020020,1215.459961,1208.739990,1213.750000,1213.750000,0
1997-02-20,1213.400024,1214.140015,1206.739990,1213.099976,1213.099976,0
1997-02-21,1211.969971,1216.209961,1207.079956,1209.530029,1209.530029,0
1997-02-24,1208.989990,1212.199951,1204.099976,1211.800049,1211.800049,0
1997-02-25,1211.699951,1224.069946,1211.560059,1223.449951,1223.449951,0
1997-02-26,1223.449951,1236.489990,1219.420044,1235.790039,1235.790039,0
1997-02-27,1235.260010,1239.030029,1233.000000,1235.790039,1235.790039,0
1997-02-28,1234.689941,1235.510010,1221.339966,1223.969971,1223.969971,0
1997-03-03,1223.729980,1237.050049,1217.150024,1237.010010,1237.010010,0
1997-03-04,1237.250000,1244.520020,1235.760010,1240.839966,1240.839966,0
1997-03-05,1240.239990,1247.630005,1234.550049,1247.630005,1247.630005,0
1997-03-06,1247.640015,1258.290039,1247.640015,1250.359985,1250.359985,0
1997-03-07,1250.420044,1250.640015,1240.430054,1244.010010,1244.010010,0
1997-03-10,1244.219971,1246.209961,1238.790039,1245.959961,1245.959961,0
1997-03-11,1245.959961,1261.160034,1245.660034,1256.430054,1256.430054,0
1997-03-12,1256.369995,1256.599976,1248.920044,1249.920044,1249.920044,0
1997-03-13,1249.800049,1249.800049,1235.420044,1241.969971,1241.969971,0
1997-03-14,1241.430054,1241.729980,1230.410034,1238.010010,1238.010010,0
1997-03-17,1238.369995,1238.839966,1222.500000,1223.750000,1223.750000,0
1997-03-18,1223.589966,1224.030029,1210.930054,1213.800049,1213.800049,0
1997-03-19,1213.800049,1216.420044,1209.160034,1213.689941,1213.689941,0
1997-03-20,1213.010010,1213.239990,1205.709961,1209.500000,1209.500000,0
1997-03-21,1209.989990,1216.719971,1209.280029,1216.599976,1216.599976,0
1997-03-24,1216.599976,1220.349976,1211.199951,1215.689941,1215.689941,0
1997-03-25,1215.869995,1218.709961,1214.459961,1215.479980,1215.479980,0
1997-03-26,1215.449951,1224.699951,1212.989990,1223.479980,1223.479980,0
1997-03-27,1223.479980,1226.859985,1211.989990,1215.239990,1215.239990,0
1997-03-28,null,null,null,null,null,null
1997-03-31,null,null,null,null,null,null
1997-04-01,1214.760010,1214.760010,1180.319946,1183.489990,1183.489990,0
1997-04-02,1183.489990,1189.030029,1172.449951,1176.560059,1176.560059,0
1997-04-03,1176.140015,1176.140015,1157.890015,1168.890015,1168.890015,0
1997-04-04,1168.890015,1170.670044,1163.109985,1167.800049,1167.800049,0
1997-04-07,1167.829956,1181.680054,1167.780029,1178.270020,1178.270020,0
1997-04-08,1178.290039,1187.599976,1178.229980,1186.130005,1186.130005,0
1997-04-09,1185.270020,1190.170044,1184.420044,1184.920044,1184.920044,0
1997-04-10,1184.209961,1184.599976,1174.750000,1176.790039,1176.790039,0
1997-04-11,1176.670044,1176.939941,1161.229980,1163.949951,1163.949951,0
1997-04-14,1162.880005,1167.250000,1149.140015,1164.400024,1164.400024,0
1997-04-15,1163.270020,1171.540039,1162.099976,1166.770020,1166.770020,0
1997-04-16,1166.770020,1178.469971,1163.780029,1170.949951,1170.949951,0
1997-04-17,1171.430054,1180.750000,1163.819946,1179.479980,1179.479980,0
1997-04-18,1179.069946,1191.930054,1177.930054,1191.930054,1191.930054,0
1997-04-21,1192.229980,1205.839966,1188.959961,1194.140015,1194.140015,0
1997-04-22,1194.550049,1199.719971,1190.530029,1199.170044,1199.170044,0
1997-04-23,1199.170044,1215.250000,1199.170044,1209.709961,1209.709961,0
1997-04-24,1209.790039,1218.170044,1204.910034,1215.270020,1215.270020,0
1997-04-25,1214.880005,1215.119995,1202.709961,1206.209961,1206.209961,0
1997-04-28,1206.030029,1211.329956,1201.140015,1202.569946,1202.569946,0
1997-04-29,1202.339966,1205.439941,1193.160034,1198.170044,1198.170044,0
1997-04-30,1198.329956,1212.229980,1193.239990,1194.229980,1194.229980,0
1997-05-01,null,null,null,null,null,null
1997-05-02,1194.650024,1205.979980,1194.280029,1205.709961,1205.709961,0
1997-05-05,1205.650024,1213.589966,1203.339966,1211.650024,1211.650024,0
1997-05-06,1211.890015,1226.119995,1211.859985,1217.469971,1217.469971,0
1997-05-07,1217.310059,1231.449951,1213.640015,1227.209961,1227.209961,0
1997-05-08,null,null,null,null,null,null
1997-05-09,1227.209961,1242.109985,1220.310059,1241.040039,1241.040039,0
1997-05-12,1240.800049,1260.300049,1238.790039,1259.439941,1259.439941,0
1997-05-13,1259.510010,1270.420044,1254.239990,1256.170044,1256.170044,0
1997-05-14,1255.810059,1262.750000,1251.500000,1261.469971,1261.469971,0
1997-05-15,1261.290039,1264.959961,1244.680054,1249.390015,1249.390015,0
1997-05-16,1249.390015,1256.800049,1247.900024,1251.310059,1251.310059,0
1997-05-19,null,null,null,null,null,null
1997-05-20,1251.310059,1276.020020,1247.410034,1270.359985,1270.359985,0
1997-05-21,1269.949951,1297.989990,1269.280029,1290.109985,1290.109985,0
1997-05-22,1290.160034,1291.180054,1282.479980,1287.189941,1287.189941,0
1997-05-23,1287.189941,1294.209961,1284.089966,1290.699951,1290.699951,0
1997-05-26,1290.729980,1313.880005,1286.380005,1309.119995,1309.119995,0
1997-05-27,1309.050049,1323.189941,1303.650024,1310.699951,1310.699951,0
1997-05-28,1311.140015,1313.849976,1300.829956,1304.589966,1304.589966,0
1997-05-29,null,null,null,null,null,null
1997-05-30,1303.589966,1304.310059,1277.550049,1280.020020,1280.020020,0
1997-06-02,1279.780029,1302.680054,1274.589966,1300.349976,1300.349976,0
1997-06-03,1300.050049,1312.459961,1293.550049,1298.819946,1298.819946,0
1997-06-04,1298.819946,1304.660034,1294.630005,1304.170044,1304.170044,0
1997-06-05,1303.699951,1307.160034,1299.140015,1306.920044,1306.920044,0
1997-06-06,1303.869995,1314.349976,1303.709961,1305.349976,1305.349976,0
1997-06-09,1305.349976,1310.449951,1294.790039,1298.430054,1298.430054,0
1997-06-10,1297.489990,1299.109985,1288.949951,1297.729980,1297.729980,0
1997-06-11,1297.729980,1306.130005,1295.300049,1300.560059,1300.560059,0
1997-06-12,1300.569946,1303.739990,1292.219971,1296.079956,1296.079956,0
1997-06-13,1296.079956,1305.119995,1295.550049,1302.290039,1302.290039,0
1997-06-16,1302.290039,1311.260010,1300.829956,1307.969971,1307.969971,0
1997-06-17,1307.609985,1311.150024,1300.569946,1303.390015,1303.390015,0
1997-06-18,1303.300049,1303.349976,1289.880005,1297.469971,1297.469971,0
1997-06-19,1297.260010,1299.959961,1292.319946,1299.959961,1299.959961,0
1997-06-20,1300.319946,1304.619995,1287.939941,1302.469971,1302.469971,0
1997-06-23,1301.579956,1302.739990,1289.119995,1290.869995,1290.869995,0
1997-06-24,1290.209961,1290.209961,1278.069946,1283.689941,1283.689941,0
1997-06-25,1283.689941,1298.939941,1283.420044,1295.910034,1295.910034,0
1997-06-26,1295.609985,1304.219971,1294.949951,1296.280029,1296.280029,0
1997-06-27,1296.520020,1301.599976,1292.910034,1295.040039,1295.040039,0
1997-06-30,1295.219971,1309.839966,1294.589966,1309.699951,1309.699951,0
1997-07-01,1309.319946,1343.760010,1308.819946,1339.869995,1339.869995,0
1997-07-02,1340.140015,1374.989990,1340.140015,1364.750000,1364.750000,0
1997-07-03,1364.589966,1384.489990,1354.709961,1381.400024,1381.400024,0
1997-07-04,1381.359985,1401.660034,1374.310059,1388.180054,1388.180054,0
1997-07-07,1388.099976,1396.949951,1379.900024,1390.579956,1390.579956,0
1997-07-08,1390.540039,1408.069946,1385.400024,1391.400024,1391.400024,0
1997-07-09,1391.400024,1409.170044,1391.400024,1399.400024,1399.400024,0
1997-07-10,1399.349976,1399.589966,1377.260010,1385.300049,1385.300049,0
1997-07-11,1385.219971,1402.219971,1381.569946,1386.849976,1386.849976,0
1997-07-14,1386.739990,1400.510010,1386.119995,1393.900024,1393.900024,0
1997-07-15,1393.540039,1393.540039,1383.750000,1390.140015,1390.140015,0
1997-07-16,1389.670044,1410.390015,1388.760010,1406.339966,1406.339966,0
1997-07-17,1406.660034,1431.280029,1406.660034,1429.290039,1429.290039,0
1997-07-18,1428.579956,1440.250000,1422.140015,1430.229980,1430.229980,0
1997-07-21,1429.579956,1433.000000,1393.270020,1400.239990,1400.239990,0
1997-07-22,1400.270020,1412.569946,1400.270020,1408.439941,1408.439941,0
1997-07-23,1409.680054,1457.729980,1409.420044,1452.780029,1452.780029,0
1997-07-24,1452.229980,1462.260010,1430.979980,1439.650024,1439.650024,0
1997-07-25,1439.650024,1445.439941,1432.430054,1435.300049,1435.300049,0
1997-07-28,1435.250000,1464.430054,1433.020020,1464.130005,1464.130005,0
1997-07-29,1463.579956,1476.619995,1455.729980,1458.869995,1458.869995,0
1997-07-30,1458.680054,1477.150024,1453.680054,1474.010010,1474.010010,0
1997-07-31,1473.699951,1485.689941,1473.630005,1480.489990,1480.489990,0
1997-08-01,1480.089966,1481.510010,1467.439941,1471.459961,1471.459961,0
1997-08-04,1471.219971,1474.020020,1446.619995,1452.109985,1452.109985,0
1997-08-05,1452.030029,1461.270020,1427.810059,1436.479980,1436.479980,0
1997-08-06,1436.479980,1453.530029,1424.380005,1448.500000,1448.500000,0
1997-08-07,1448.500000,1470.449951,1448.500000,1465.000000,1465.000000,0
1997-08-08,1465.000000,1465.000000,1429.670044,1432.670044,1432.670044,0
1997-08-11,1432.540039,1432.540039,1409.650024,1425.589966,1425.589966,0
1997-08-12,1425.469971,1440.319946,1425.069946,1430.300049,1430.300049,0
1997-08-13,1429.530029,1429.949951,1379.709961,1408.140015,1408.140015,0
1997-08-14,1407.880005,1413.510010,1372.989990,1382.750000,1382.750000,0
1997-08-15,null,null,null,null,null,null
1997-08-18,1381.099976,1381.099976,1327.680054,1349.780029,1349.780029,0
1997-08-19,1349.780029,1391.959961,1349.780029,1389.560059,1389.560059,0
1997-08-20,1390.359985,1420.380005,1389.680054,1406.430054,1406.430054,0
1997-08-21,1406.550049,1408.959961,1387.469971,1388.209961,1388.209961,0
1997-08-22,1387.699951,1387.699951,1322.810059,1325.339966,1325.339966,0
1997-08-25,1329.890015,1354.609985,1329.890015,1346.689941,1346.689941,0
1997-08-26,1347.219971,1362.939941,1313.750000,1331.290039,1331.290039,0
1997-08-27,1331.270020,1359.000000,1322.500000,1354.650024,1354.650024,0
1997-08-28,1354.349976,1368.489990,1352.770020,1353.880005,1353.880005,0
1997-08-29,1352.099976,1352.099976,1329.459961,1335.900024,1335.900024,0
1997-09-01,1335.900024,1370.130005,1335.900024,1365.020020,1365.020020,0
1997-09-02,1366.050049,1381.609985,1366.050049,1379.540039,1379.540039,0
1997-09-03,1379.469971,1400.729980,1372.579956,1378.060059,1378.060059,0
1997-09-04,1377.689941,1394.280029,1373.979980,1394.020020,1394.020020,0
1997-09-05,1393.790039,1408.170044,1385.599976,1401.890015,1401.890015,0
1997-09-08,1401.390015,1404.060059,1386.310059,1391.400024,1391.400024,0
1997-09-09,1391.020020,1399.400024,1389.699951,1394.060059,1394.060059,0
1997-09-10,1394.060059,1394.510010,1368.290039,1371.109985,1371.109985,0
1997-09-11,1370.520020,1370.520020,1331.250000,1337.189941,1337.189941,0
1997-09-12,1337.849976,1352.109985,1332.719971,1343.859985,1343.859985,0
1997-09-15,1343.859985,1352.270020,1330.800049,1334.569946,1334.569946,0
1997-09-16,1334.569946,1351.939941,1331.069946,1349.300049,1349.300049,0
1997-09-17,1350.130005,1370.810059,1349.689941,1368.319946,1368.319946,0
1997-09-18,1368.050049,1379.660034,1363.239990,1377.339966,1377.339966,0
1997-09-19,1377.199951,1399.719971,1376.800049,1388.439941,1388.439941,0
1997-09-22,1388.060059,1415.459961,1383.219971,1408.390015,1408.390015,0
1997-09-23,1408.280029,1420.280029,1406.969971,1416.239990,1416.239990,0
1997-09-24,1416.050049,1424.349976,1409.520020,1420.209961,1420.209961,0
1997-09-25,1420.030029,1423.579956,1409.160034,1419.170044,1419.170044,0
1997-09-26,1418.719971,1418.719971,1405.219971,1413.329956,1413.329956,0
1997-09-29,1413.030029,1414.780029,1407.489990,1413.829956,1413.829956,0
1997-09-30,1414.209961,1430.540039,1414.209961,1423.770020,1423.770020,0
1997-10-01,1423.439941,1441.910034,1418.439941,1439.479980,1439.479980,0
1997-10-02,1439.400024,1459.410034,1439.050049,1458.800049,1458.800049,0
1997-10-03,1458.390015,1467.719971,1453.819946,1464.939941,1464.939941,0
1997-10-06,1464.280029,1464.349976,1444.189941,1457.819946,1457.819946,0
1997-10-07,1457.530029,1458.510010,1438.739990,1440.640015,1440.640015,0
1997-10-08,1440.209961,1450.619995,1429.680054,1434.790039,1434.790039,0
1997-10-09,1434.199951,1434.760010,1409.760010,1411.520020,1411.520020,0
1997-10-10,1411.469971,1418.880005,1398.130005,1406.680054,1406.680054,0
1997-10-13,1406.750000,1416.910034,1404.250000,1412.849976,1412.849976,0
1997-10-14,1412.849976,1433.369995,1412.000000,1431.630005,1431.630005,0
1997-10-15,1431.359985,1434.880005,1421.949951,1433.780029,1433.780029,0
1997-10-16,1433.560059,1435.069946,1417.060059,1423.420044,1423.420044,0
1997-10-17,1422.920044,1422.920044,1403.810059,1406.680054,1406.680054,0
1997-10-20,1404.949951,1408.900024,1389.469971,1408.900024,1408.900024,0
1997-10-21,1408.829956,1427.569946,1408.680054,1425.270020,1425.270020,0
1997-10-22,1425.270020,1441.040039,1415.829956,1418.020020,1418.020020,0
1997-10-23,1416.930054,1416.959961,1371.930054,1374.089966,1374.089966,0
1997-10-24,1373.729980,1397.150024,1373.420044,1386.569946,1386.569946,0
1997-10-27,1386.209961,1386.209961,1345.939941,1349.890015,1349.890015,0
1997-10-28,1347.920044,1347.920044,1205.430054,1237.420044,1237.420044,0
1997-10-29,1238.989990,1321.459961,1238.989990,1304.280029,1304.280029,0
1997-10-30,1304.280029,1305.170044,1266.119995,1268.099976,1268.099976,0
1997-10-31,1268.099976,1314.349976,1267.719971,1307.020020,1307.020020,0
1997-11-03,1307.020020,1352.670044,1304.060059,1342.969971,1342.969971,0
1997-11-04,1342.619995,1343.939941,1308.229980,1309.270020,1309.270020,0
1997-11-05,1309.270020,1328.550049,1309.270020,1317.089966,1317.089966,0
1997-11-06,1316.619995,1318.910034,1305.260010,1308.859985,1308.859985,0
1997-11-07,1307.760010,1308.550049,1266.859985,1272.130005,1272.130005,0
1997-11-10,1271.660034,1286.540039,1269.390015,1273.599976,1273.599976,0
1997-11-11,1273.060059,1280.089966,1254.260010,1258.630005,1258.630005,0
1997-11-12,1258.010010,1258.010010,1230.599976,1233.989990,1233.989990,0
1997-11-13,1233.989990,1246.310059,1227.670044,1232.219971,1232.219971,0
1997-11-14,1232.219971,1257.739990,1231.969971,1251.430054,1251.430054,0
1997-11-17,1251.430054,1278.040039,1250.709961,1262.130005,1262.130005,0
1997-11-18,1262.119995,1276.540039,1260.930054,1272.560059,1272.560059,0
1997-11-19,1272.359985,1273.329956,1264.430054,1265.890015,1265.890015,0
1997-11-20,1265.890015,1285.219971,1265.510010,1276.109985,1276.109985,0
1997-11-21,1276.089966,1294.290039,1275.790039,1291.020020,1291.020020,0
1997-11-24,1291.020020,1291.020020,1254.979980,1259.800049,1259.800049,0
1997-11-25,1259.489990,1266.579956,1257.369995,1260.239990,1260.239990,0
1997-11-26,1260.209961,1273.069946,1252.849976,1256.060059,1256.060059,0
1997-11-27,1256.060059,1260.750000,1249.599976,1254.560059,1254.560059,0
1997-11-28,1254.339966,1260.119995,1232.750000,1236.729980,1236.729980,0
1997-12-01,1236.729980,1265.800049,1236.729980,1262.270020,1262.270020,0
1997-12-02,1261.579956,1280.099976,1260.839966,1276.099976,1276.099976,0
1997-12-03,1276.099976,1286.130005,1272.609985,1285.020020,1285.020020,0
1997-12-04,1284.630005,1308.609985,1284.369995,1304.859985,1304.859985,0
1997-12-05,1304.560059,1307.390015,1297.609985,1303.260010,1303.260010,0
1997-12-08,null,null,null,null,null,null
1997-12-09,1303.260010,1326.520020,1302.800049,1323.800049,1323.800049,0
1997-12-10,1323.800049,1324.489990,1304.859985,1305.839966,1305.839966,0
1997-12-11,1305.239990,1306.250000,1268.020020,1271.439941,1271.439941,0
1997-12-12,1271.060059,1282.739990,1270.859985,1277.979980,1277.979980,0
1997-12-15,1277.359985,1284.219971,1265.369995,1267.099976,1267.099976,0
1997-12-16,1266.630005,1274.439941,1256.410034,1260.119995,1260.119995,0
1997-12-17,1259.969971,1275.180054,1258.260010,1265.170044,1265.170044,0
1997-12-18,1265.020020,1272.250000,1262.969971,1266.160034,1266.160034,0
1997-12-19,1265.619995,1266.079956,1240.589966,1249.969971,1249.969971,0
1997-12-22,1249.410034,1250.130005,1237.270020,1247.959961,1247.959961,0
1997-12-23,1247.819946,1264.010010,1247.819946,1262.199951,1262.199951,0
1997-12-24,null,null,null,null,null,null
1997-12-25,null,null,null,null,null,null
1997-12-26,null,null,null,null,null,null
1997-12-29,1261.579956,1284.609985,1260.890015,1284.609985,1284.609985,0
1997-12-30,1283.989990,1303.859985,1280.260010,1294.939941,1294.939941,0
1997-12-31,null,null,null,null,null,null
1998-01-01,null,null,null,null,null,null
1998-01-02,1290.380005,1319.239990,1287.750000,1310.829956,1310.829956,0
1998-01-05,1310.719971,1342.739990,1308.650024,1335.410034,1335.410034,0
1998-01-06,null,null,null,null,null,null
1998-01-07,1335.150024,1341.670044,1321.109985,1324.479980,1324.479980,0
1998-01-08,1323.099976,1340.400024,1310.920044,1315.589966,1315.589966,0
1998-01-09,1312.239990,1318.729980,1286.099976,1299.209961,1299.209961,0
1998-01-12,1296.810059,1296.810059,1239.250000,1246.180054,1246.180054,0
1998-01-13,1246.180054,1267.390015,1226.170044,1245.689941,1245.689941,0
1998-01-14,1245.800049,1261.689941,1245.500000,1255.380005,1255.380005,0
1998-01-15,1255.439941,1266.859985,1249.079956,1266.859985,1266.859985,0
1998-01-16,1266.420044,1274.089966,1260.489990,1264.319946,1264.319946,0
1998-01-19,1264.319946,1288.439941,1263.640015,1288.439941,1288.439941,0
1998-01-20,1289.420044,1320.260010,1289.420044,1320.260010,1320.260010,0
1998-01-21,1320.310059,1331.650024,1297.920044,1307.829956,1307.829956,0
1998-01-22,1306.160034,1306.160034,1287.680054,1296.229980,1296.229980,0
1998-01-23,1295.969971,1299.589966,1291.439941,1298.910034,1298.910034,0
1998-01-26,1298.300049,1316.040039,1295.069946,1307.780029,1307.780029,0
1998-01-27,1308.290039,1320.979980,1305.359985,1314.609985,1314.609985,0
1998-01-28,1315.380005,1333.650024,1315.040039,1329.180054,1329.180054,0
1998-01-29,1329.180054,1339.760010,1321.890015,1332.329956,1332.329956,0
1998-01-30,1331.920044,1345.060059,1330.930054,1343.689941,1343.689941,0
1998-02-02,1344.060059,1359.790039,1343.670044,1349.969971,1349.969971,0
1998-02-03,1349.609985,1366.670044,1349.130005,1365.709961,1365.709961,0
1998-02-04,1366.000000,1370.579956,1351.400024,1353.209961,1353.209961,0
1998-02-05,1353.209961,1361.930054,1351.540039,1354.189941,1354.189941,0
1998-02-06,1354.189941,1355.619995,1340.260010,1343.339966,1343.339966,0
1998-02-09,1343.680054,1356.770020,1343.119995,1351.790039,1351.790039,0
1998-02-10,1351.790039,1354.140015,1332.280029,1340.030029,1340.030029,0
1998-02-11,1340.079956,1349.290039,1339.000000,1348.989990,1348.989990,0
1998-02-12,1348.680054,1350.050049,1331.729980,1333.910034,1333.910034,0
1998-02-13,1334.479980,1337.020020,1325.729980,1336.939941,1336.939941,0
1998-02-16,1335.729980,1341.369995,1330.959961,1340.829956,1340.829956,0
1998-02-17,1340.829956,1347.380005,1335.380005,1341.170044,1341.170044,0
1998-02-18,1340.650024,1350.849976,1338.119995,1349.300049,1349.300049,0
1998-02-19,1348.890015,1360.160034,1343.140015,1353.109985,1353.109985,0
1998-02-20,1352.020020,1352.439941,1329.739990,1337.709961,1337.709961,0
1998-02-23,1338.000000,1363.640015,1337.619995,1357.300049,1357.300049,0
1998-02-24,1357.300049,1363.130005,1348.310059,1357.760010,1357.760010,0
1998-02-25,1358.040039,1373.880005,1357.949951,1372.810059,1372.810059,0
1998-02-26,1373.380005,1402.569946,1371.569946,1393.109985,1393.109985,0
1998-02-27,1393.680054,1416.949951,1392.910034,1402.920044,1402.920044,0
1998-03-02,1403.750000,1418.300049,1403.750000,1415.869995,1415.869995,0
1998-03-03,1416.439941,1427.449951,1411.890015,1425.780029,1425.780029,0
1998-03-04,1425.650024,1428.640015,1403.729980,1411.500000,1411.500000,0
1998-03-05,1409.699951,1409.699951,1379.530029,1390.920044,1390.920044,0
1998-03-06,1390.550049,1405.650024,1384.180054,1404.510010,1404.510010,0
1998-03-09,1404.510010,1422.329956,1401.569946,1409.359985,1409.359985,0
1998-03-10,1409.359985,1410.510010,1396.510010,1408.349976,1408.349976,0
1998-03-11,1408.099976,1418.969971,1404.640015,1417.849976,1417.849976,0
1998-03-12,1417.849976,1420.609985,1404.380005,1407.849976,1407.849976,0
1998-03-13,1407.140015,1419.819946,1400.020020,1411.170044,1411.170044,0
1998-03-16,null,null,null,null,null,null
